year	num	seg	age	raw	std	res	ars
   1871	   1.	 134.000	   1.000	   3.672	   1.048	   1.012	   1.015
   1872	   1.	 134.000	   2.000	   3.844	   1.203	   1.101	   1.111
   1873	   1.	 134.000	   3.000	   3.914	   1.301	   1.102	   1.165
   1874	   1.	 134.000	   4.000	   3.162	   0.918	   0.848	   0.936
   1875	   1.	 134.000	   5.000	   3.168	   0.958	   0.986	   0.953
   1876	   1.	 134.000	   6.000	   2.971	   0.898	   0.937	   0.914
   1877	   1.	 134.000	   7.000	   2.405	   0.701	   0.813	   0.772
   1878	   1.	 134.000	   8.000	   2.990	   0.970	   1.104	   0.981
   1879	   1.	 134.000	   9.000	   2.220	   0.682	   0.784	   0.779
   1880	   1.	 134.000	  10.000	   3.594	   1.389	   1.412	   1.301
   1881	   1.	 134.000	  11.000	   2.488	   0.818	   0.785	   0.942
   1882	   1.	 134.000	  12.000	   2.769	   0.966	   1.035	   1.005
   1883	   1.	 134.000	  13.000	   2.497	   0.862	   0.909	   0.913
   1884	   1.	 134.000	  14.000	   2.661	   0.956	   1.016	   0.970
   1885	   1.	 134.000	  15.000	   2.379	   0.849	   0.896	   0.882
   1886	   1.	 134.000	  16.000	   2.332	   0.847	   0.933	   0.872
   1887	   1.	 134.000	  17.000	   2.863	   1.112	   1.159	   1.092
   1888	   1.	 134.000	  18.000	   2.619	   1.005	   0.954	   1.004
   1889	   1.	 134.000	  19.000	   2.264	   0.866	   0.872	   0.876
   1890	   1.	 134.000	  20.000	   2.424	   0.944	   1.009	   0.944
   1891	   1.	 134.000	  21.000	   2.156	   0.852	   0.884	   0.856
   1892	   1.	 134.000	  22.000	   1.861	   0.767	   0.833	   0.761
   1893	   1.	 134.000	  23.000	   1.730	   0.741	   0.848	   0.726
   1894	   1.	 134.000	  24.000	   2.312	   0.944	   1.113	   0.965
   1895	   1.	 134.000	  25.000	   2.278	   0.940	   0.970	   0.953
   1896	   1.	 134.000	  26.000	   2.196	   0.920	   0.942	   0.918
   1897	   1.	 134.000	  27.000	   2.322	   0.971	   1.012	   0.970
   1898	   1.	 134.000	  28.000	   2.822	   1.165	   1.203	   1.192
   1899	   1.	 134.000	  29.000	   3.237	   1.343	   1.270	   1.385
   1900	   1.	 134.000	  30.000	   2.864	   1.189	   1.006	   1.210
   1901	   1.	 134.000	  31.000	   3.340	   1.394	   1.300	   1.426
   1902	   1.	 134.000	  32.000	   3.125	   1.306	   1.093	   1.323
   1903	   1.	 134.000	  33.000	   2.892	   1.219	   1.041	   1.214
   1904	   2.	 118.000	  17.500	   2.249	   1.187	   1.120	   1.239
   1905	   3.	 115.667	  12.667	   2.185	   0.925	   0.884	   1.010
   1906	   3.	 115.667	  13.667	   1.825	   0.866	   0.761	   0.771
   1907	   3.	 115.667	  14.667	   2.103	   0.839	   0.941	   0.820
   1908	   3.	 115.667	  15.667	   1.960	   0.901	   0.833	   0.742
   1909	   3.	 115.667	  16.667	   1.803	   0.870	   0.897	   0.762
   1910	   3.	 115.667	  17.667	   2.537	   1.172	   1.254	   1.127
   1911	   3.	 115.667	  18.667	   2.253	   0.976	   0.882	   0.950
   1912	   4.	 112.750	  15.000	   2.311	   1.053	   1.010	   0.984
   1913	   4.	 112.750	  16.000	   2.198	   1.010	   0.970	   0.963
   1914	   4.	 112.750	  17.000	   2.327	   1.186	   1.292	   1.281
   1915	   4.	 112.750	  18.000	   2.551	   1.367	   1.261	   1.423
   1916	   6.	 108.167	  13.000	   2.303	   1.275	   1.124	   1.354
   1917	   7.	 107.000	  12.143	   2.292	   1.141	   1.019	   1.209
   1918	   7.	 107.000	  13.143	   2.145	   1.005	   0.967	   1.078
   1919	   7.	 107.000	  14.143	   2.152	   1.053	   1.019	   1.062
   1920	   7.	 107.000	  15.143	   1.725	   0.812	   0.813	   0.848
   1921	   7.	 107.000	  16.143	   1.900	   0.944	   1.048	   0.967
   1922	   7.	 107.000	  17.143	   1.901	   0.863	   0.892	   0.877
   1923	   7.	 107.000	  18.143	   1.921	   0.934	   1.029	   0.964
   1924	   7.	 107.000	  19.143	   1.427	   0.631	   0.663	   0.656
   1925	   7.	 107.000	  20.143	   1.396	   0.691	   0.906	   0.724
   1926	   7.	 107.000	  21.143	   1.504	   0.738	   0.891	   0.746
   1927	   7.	 107.000	  22.143	   2.267	   1.045	   1.277	   1.142
   1928	   7.	 107.000	  23.143	   1.931	   0.992	   0.965	   1.041
   1929	   7.	 107.000	  24.143	   1.882	   0.909	   0.908	   0.931
   1930	   7.	 107.000	  25.143	   1.803	   0.877	   0.908	   0.873
   1931	   7.	 107.000	  26.143	   1.923	   0.974	   0.956	   0.889
   1932	   7.	 107.000	  27.143	   1.935	   1.008	   0.991	   0.933
   1933	   7.	 107.000	  28.143	   2.168	   1.164	   1.202	   1.170
   1934	   7.	 107.000	  29.143	   2.016	   1.023	   0.934	   1.025
   1935	   7.	 107.000	  30.143	   1.999	   0.965	   0.921	   0.936
   1936	   7.	 107.000	  31.143	   2.310	   1.267	   1.295	   1.268
   1937	   7.	 107.000	  32.143	   2.280	   1.284	   1.116	   1.263
   1938	   7.	 107.000	  33.143	   2.205	   1.074	   1.067	   1.209
   1939	   7.	 107.000	  34.143	   2.191	   1.071	   0.938	   1.049
   1940	   8.	 103.250	  30.875	   2.179	   1.217	   1.203	   1.235
   1941	   8.	 103.250	  31.875	   2.016	   1.126	   1.025	   1.152
   1942	   9.	 100.111	  29.333	   2.126	   1.161	   1.142	   1.228
   1943	  10.	  97.400	  27.400	   1.820	   1.199	   1.049	   1.173
   1944	  10.	  97.400	  28.400	   1.490	   0.994	   0.885	   0.977
   1945	  10.	  97.400	  29.400	   1.561	   0.890	   0.840	   0.831
   1946	  10.	  97.400	  30.400	   1.433	   0.920	   0.988	   0.899
